stock,influence_jyr_date,feature,label
000876,20191010,[0.7267283201217651],1
000876,20191115,[0.48356762528419495],0
000876,20200326,[0.7274671196937561],1
000876,20200407,[0.4893687665462494],1
000895,20181206,[0.5450365543365479],0
000895,20190107,[0.5482836961746216],1
000895,20190129,[0.5978175401687622],1
000895,20190507,[0.5484687685966492],1
000895,20190701,[0.5486632585525513],1
000895,20190708,[0.5475072264671326],0
000895,20190805,[0.5471572279930115],0
000895,20190806,[0.5866607427597046],0
000895,20190807,[0.6680592894554138],0
000895,20190826,[0.6089452505111694],1
000895,20190906,[0.5369292497634888],1
000895,20191014,[0.548477292060852],1
000895,20191017,[0.6568349599838257],1
000895,20191111,[0.5186299681663513],0
000895,20200312,[0.4901594817638397],0
000895,20200320,[0.6035965085029602],1
000895,20200324,[0.5930063128471375],1
000895,20200429,[0.6742269992828369],0
000938,20181101,[0.5202417969703674],1
000938,20181102,[0.6131515502929688],1
000938,20181224,[0.5984610319137573],1
000938,20190211,[0.5976060032844543],1
000938,20190213,[0.5257369875907898],1
000938,20190227,[0.4819355607032776],0
000938,20190416,[0.4887707829475403],1
000938,20190506,[0.513171374797821],0
000938,20190527,[0.6335124373435974],1
000938,20190604,[0.4903809130191803],0
000938,20190611,[0.5512558221817017],1
000938,20190621,[0.5311229825019836],1
000938,20190701,[0.5886818170547485],1
000938,20190703,[0.4929436147212982],0
000938,20190717,[0.5970017910003662],1
000938,20190726,[0.5342804193496704],1
000938,20190826,[0.6436012983322144],0
000938,20190827,[0.5938054323196411],1
000938,20190909,[0.6365010142326355],1
000938,20190910,[0.6000595688819885],0
000938,20190919,[0.6399785280227661],1
000938,20190926,[0.5374823212623596],0
000938,20191028,[0.5301046371459961],1
000938,20200318,[0.4555109739303589],0
000938,20200414,[0.6510090231895447],1
000938,20200428,[0.5915389060974121],1
000961,20181129,[0.5862407088279724],0
000961,20190220,[0.5341436266899109],1
000961,20190325,[0.5325194597244263],0
000961,20190522,[0.5838828086853027],1
000961,20190531,[0.5331851840019226],1
000961,20190604,[0.4930085837841034],0
000961,20190605,[0.5375687479972839],1
000961,20190626,[0.49232783913612366],0
000961,20190702,[0.5868843793869019],1
000961,20190731,[0.5290494561195374],0
000961,20190808,[0.5769948363304138],0
000961,20190812,[0.5324442386627197],1
000961,20190819,[0.5816460847854614],1
000961,20190905,[0.5933747291564941],1
000961,20200309,[0.49216705560684204],0
000961,20200319,[0.49352508783340454],0
000961,20200326,[0.4757084846496582],0
000961,20200421,[0.4805423617362976],0
000963,20181102,[0.5422718524932861],1
000963,20181206,[0.475546658039093],0
000963,20181210,[0.5429233908653259],0
000963,20190102,[0.5403258204460144],0
000963,20190104,[0.5400912165641785],1
000963,20190212,[0.5361528992652893],1
000963,20190328,[0.4753824770450592],0
000963,20190329,[0.48111680150032043],1
000963,20190527,[0.44899672269821167],0
000963,20190531,[0.481076180934906],0
000963,20190604,[0.5270645022392273],0
000963,20190605,[0.48091113567352295],0
000963,20190611,[0.5479087233543396],1
000963,20190717,[0.5362113118171692],1
000963,20190801,[0.479167103767395],0
000963,20190816,[0.4809053838253021],1
000963,20190822,[0.5190417170524597],1
000963,20190826,[0.5930021405220032],1
000963,20190828,[0.5883985757827759],0
000963,20190829,[0.48049983382225037],0
000963,20190910,[0.5292637944221497],1
000963,20190925,[0.515597939491272],0
000963,20200317,[0.5663840174674988],0
000963,20200318,[0.5466206073760986],0
000963,20200325,[0.48163896799087524],1
000963,20200428,[0.5426761507987976],1
000977,20181102,[0.6416222453117371],1
000977,20181112,[0.4832748770713806],1
000977,20181121,[0.536928117275238],0
000977,20181128,[0.5504197478294373],1
000977,20181203,[0.47377264499664307],1
000977,20190104,[0.5585401654243469],1
000977,20190124,[0.540286660194397],1
000977,20190201,[0.6285622119903564],1
000977,20190211,[0.5079586505889893],1
000977,20190218,[0.564176619052887],1
000977,20190222,[0.6153015494346619],1
000977,20190225,[0.5804566144943237],1
000977,20190304,[0.4751558303833008],1
000977,20190306,[0.6286412477493286],1
000977,20190318,[0.4738510549068451],1
000977,20190321,[0.5087502002716064],1
000977,20190329,[0.5060254335403442],1
000977,20190401,[0.5642580986022949],1
000977,20190415,[0.5455961227416992],1
000977,20190423,[0.47386881709098816],0
000977,20190424,[0.739879846572876],1
000977,20190429,[0.545124888420105],0
000977,20190430,[0.5803342461585999],0
000977,20190506,[0.3229031264781952],0
000977,20190516,[0.5646612644195557],0
000977,20190523,[0.49918511509895325],0
000977,20190527,[0.5111148357391357],1
000977,20190528,[0.5883564352989197],1
000977,20190604,[0.6209088563919067],0
000977,20190614,[0.5163236856460571],0
000977,20190708,[0.5587372183799744],0
000977,20190718,[0.46248820424079895],0
000977,20190719,[0.47378966212272644],0
000977,20190722,[0.5475729703903198],0
000977,20190723,[0.6256781220436096],1
000977,20190815,[0.620502233505249],1
000977,20190816,[0.5365977883338928],1
000977,20190819,[0.6567772030830383],1
000977,20190917,[0.5269630551338196],0
000977,20190919,[0.6033996343612671],1
000977,20190923,[0.4942740797996521],0
000977,20190924,[0.5823726058006287],1
000977,20190930,[0.4728158116340637],0
000977,20191008,[0.4741878807544708],0
000977,20191011,[0.5587090253829956],1
000977,20191023,[0.4960324466228485],0
000977,20191028,[0.5825756192207336],1
000977,20191118,[0.622974157333374],1
000977,20200226,[0.47237640619277954],0
000977,20200319,[0.481229692697525],0
000977,20200320,[0.47451168298721313],1
000977,20200323,[0.5781289339065552],0
000977,20200325,[0.6679506301879883],1
000977,20200327,[0.5693492889404297],0
000977,20200407,[0.4741445779800415],1
000977,20200410,[0.5238947868347168],0
000977,20200413,[0.5525996685028076],0
000977,20200421,[0.4750121235847473],1
000977,20200424,[0.6267207860946655],0
000977,20200428,[0.4754754602909088],1
001979,20181228,[0.5294220447540283],1
002001,20190326,[0.5503703951835632],0
002001,20190517,[0.5442402958869934],0
002001,20190527,[0.6131219267845154],1
002001,20190529,[0.481000155210495],1
002001,20190531,[0.4808960556983948],0
002001,20190702,[0.5951002240180969],1
002001,20190709,[0.613238513469696],0
002001,20190718,[0.5817884206771851],0
002001,20190723,[0.5849734544754028],1
002001,20190822,[0.48549026250839233],1
002001,20190911,[0.5859450697898865],0
002001,20200330,[0.5826518535614014],1
002007,20181116,[0.6128541827201843],0
002007,20181121,[0.486478328704834],1
002007,20181224,[0.5921593904495239],1
002007,20190102,[0.6088367700576782],0
002007,20190225,[0.6689331531524658],1
002007,20190311,[0.6001113653182983],1
002007,20190517,[0.47603848576545715],0
002007,20190701,[0.6334851384162903],1
002007,20190705,[0.5133303999900818],1
002007,20190822,[0.6146113872528076],1
002007,20190823,[0.7275758981704712],1
002007,20190923,[0.5925522446632385],0
002007,20191009,[0.5889919996261597],0
002007,20191010,[0.6366552710533142],1
002007,20200226,[0.6213274598121643],0
002007,20200303,[0.6297781467437744],1
002007,20200309,[0.6364303827285767],0
002007,20200313,[0.6417137980461121],0
002007,20200317,[0.562399685382843],1
002007,20200319,[0.6520591974258423],0
002007,20200320,[0.685350775718689],1
002007,20200325,[0.48579245805740356],1
002007,20200326,[0.6433719992637634],1
002007,20200327,[0.5167404413223267],0
002007,20200331,[0.5995415449142456],1
002007,20200407,[0.6143439412117004],1
002007,20200408,[0.6805638074874878],0
002007,20200413,[0.5704179406166077],0
002007,20200414,[0.5252553224563599],1
002007,20200416,[0.46336811780929565],1
002007,20200417,[0.6290885210037231],0
002007,20200423,[0.6731259226799011],1
002007,20200424,[0.4891303479671478],0
002007,20200427,[0.6075496673583984],1
002007,20200428,[0.5026333928108215],1
002007,20200430,[0.632490336894989],0
002024,20181101,[0.6265618205070496],1
002024,20181102,[0.5261139869689941],1
002024,20181107,[0.6022883057594299],0
002024,20181123,[0.6046990156173706],0
002024,20181221,[0.5898135900497437],0
002024,20190104,[0.7197544574737549],1
002024,20190109,[0.5966386795043945],1
002024,20190212,[0.5752652883529663],1
002024,20190215,[0.5802122354507446],0
002024,20190218,[0.51507568359375],1
002024,20190222,[0.5877559781074524],1
002024,20190225,[0.5067433714866638],1
002024,20190227,[0.6056462526321411],1
002024,20190304,[0.6393195390701294],1
002024,20190308,[0.518505871295929],0
002024,20190311,[0.4988099932670593],1
002024,20190313,[0.5449811220169067],0
002024,20190318,[0.5212274193763733],1
002024,20190322,[0.5822488069534302],1
002024,20190325,[0.5831127762794495],0
002024,20190401,[0.5845376253128052],1
002024,20190403,[0.6059657335281372],1
002024,20190412,[0.5931198000907898],1
002024,20190415,[0.686183750629425],0
002024,20190425,[0.5258142948150635],0
002024,20190506,[0.6597011685371399],0
002024,20190509,[0.6237947344779968],0
002024,20190510,[0.5714738368988037],1
002024,20190513,[0.5973097085952759],0
002024,20190517,[0.5772289633750916],0
002024,20190527,[0.6220184564590454],1
002024,20190606,[0.5714151263237],0
002024,20190611,[0.5210517048835754],1
002024,20190620,[0.5630024671554565],1
002024,20190624,[0.6080795526504517],1
002024,20190701,[0.4996400475502014],1
002024,20190708,[0.5167379379272461],0
002024,20190711,[0.5457363724708557],0
002024,20190805,[0.5939987897872925],0
002024,20190806,[0.5756540894508362],0
002024,20190816,[0.45954522490501404],1
002024,20190917,[0.49968212842941284],0
002024,20191028,[0.5087016820907593],1
002024,20191111,[0.5946087837219238],0
002024,20200323,[0.5992295145988464],0
002024,20200424,[0.5029136538505554],0
002024,20200428,[0.6093846559524536],0
002024,20200430,[0.6583870053291321],1
002027,20181102,[0.5512711405754089],1
002027,20181106,[0.5554131269454956],0
002027,20181112,[0.605658769607544],1
002027,20181113,[0.5635673403739929],1
002027,20181114,[0.5595256090164185],0
002027,20181120,[0.4626501202583313],0
002027,20181123,[0.5880518555641174],0
002027,20181129,[0.558760941028595],0
002027,20181203,[0.6225464344024658],1
002027,20181206,[0.5835371613502502],0
002027,20181211,[0.47679561376571655],1
002027,20181218,[0.4788561761379242],0
002027,20181219,[0.47880569100379944],0
002027,20190102,[0.5569522976875305],0
002027,20190104,[0.5977395176887512],1
002027,20190108,[0.5828655958175659],1
002027,20190114,[0.5472897291183472],0
002027,20190116,[0.4780409336090088],1
002027,20190125,[0.579725980758667],1
002027,20190211,[0.47893065214157104],1
002027,20190220,[0.5559477210044861],1
002027,20190221,[0.5476751327514648],1
002027,20190225,[0.4114140272140503],1
002027,20190227,[0.5556511282920837],0
002027,20190228,[0.5559796094894409],0
002027,20190308,[0.595279335975647],0
002027,20190313,[0.5429378151893616],0
002027,20190318,[0.5526302456855774],1
002027,20190319,[0.5945760607719421],0
002027,20190320,[0.5881265997886658],1
002027,20190411,[0.5809292793273926],0
002027,20190415,[0.5479066371917725],0
002027,20190425,[0.5384228825569153],0
002027,20190426,[0.5829682350158691],0
002027,20190506,[0.5949026346206665],0
002027,20190513,[0.6008422374725342],0
002027,20190530,[0.556628942489624],1
002027,20190606,[0.5561259388923645],0
002027,20190611,[0.6223611235618591],1
002027,20190621,[0.5784827470779419],1
002027,20190625,[0.5607514381408691],0
002027,20190701,[0.5875567197799683],1
002027,20190708,[0.35469192266464233],0
002027,20190719,[0.5627654194831848],0
002027,20190722,[0.5827816128730774],0
002027,20190730,[0.597456157207489],1
002027,20190805,[0.4835335612297058],0
002027,20190808,[0.47058603167533875],1
002027,20190813,[0.5493028163909912],0
002027,20190819,[0.522525429725647],1
002027,20190822,[0.48351848125457764],1
002027,20190827,[0.5907984375953674],1
002027,20191014,[0.5432196259498596],1
002027,20191016,[0.5674088597297668],1
002027,20191017,[0.5679479837417603],1
002027,20200302,[0.4789016842842102],1
002027,20200312,[0.551882803440094],0
002027,20200316,[0.5562228560447693],0
002027,20200317,[0.48154202103614807],0
002027,20200318,[0.597633957862854],0
002027,20200320,[0.555948793888092],1
002027,20200323,[0.5459892749786377],0
002027,20200330,[0.5944571495056152],0
002027,20200331,[0.5561105012893677],1
002027,20200413,[0.5960750579833984],0
002027,20200415,[0.6314680576324463],1
002027,20200427,[0.4768598973751068],1
002027,20200428,[0.6217126250267029],1
002027,20200429,[0.4838530719280243],1
002032,20190227,[0.582444965839386],1
002032,20190410,[0.5075485110282898],1
002032,20190619,[0.4796447157859802],1
002032,20190805,[0.4804462790489197],0
002032,20190830,[0.6827965378761292],1
002032,20200316,[0.4798230528831482],0
002032,20200319,[0.46013662219047546],0
002032,20200324,[0.4722554087638855],1
002032,20200331,[0.7868122458457947],1
002032,20200413,[0.4788963198661804],0
002032,20200428,[0.4793587625026703],1
002044,20190227,[0.5910028219223022],0
002044,20190318,[0.5895828604698181],1
002044,20190530,[0.5920970439910889],0
002044,20190702,[0.4744059145450592],1
002044,20190711,[0.5328734517097473],1
002044,20190723,[0.4840725064277649],1
002044,20190820,[0.6034170389175415],1
002044,20190823,[0.5846201181411743],1
002044,20190828,[0.4769252836704254],0
002044,20190905,[0.47214385867118835],1
002044,20191011,[0.5826518535614014],1
002044,20200309,[0.6021726131439209],0
002044,20200318,[0.47868162393569946],0
002044,20200323,[0.5426993370056152],0
002044,20200330,[0.504543125629425],0
002049,20181102,[0.47988414764404297],1
002049,20181203,[0.4996321499347687],1
002049,20190121,[0.5090070366859436],1
002049,20190213,[0.5881917476654053],1
002049,20190308,[0.5882627964019775],1
002049,20190318,[0.5396227240562439],1
002049,20190329,[0.6244285702705383],1
002049,20190408,[0.6121015548706055],0
002049,20190411,[0.4694666862487793],0
002049,20190416,[0.5847887396812439],1
002049,20190517,[0.6081475019454956],1
002049,20190603,[0.467603862285614],1
002049,20190605,[0.4789074659347534],0
002049,20190606,[0.5876157879829407],0
002049,20190611,[0.47842761874198914],1
002049,20190619,[0.5807695984840393],1
002049,20190620,[0.5754998922348022],1
002049,20190701,[0.7343240976333618],1
002049,20190722,[0.4824731945991516],0
002049,20190725,[0.6452853679656982],1
002049,20190809,[0.5881622433662415],0
002049,20190812,[0.4036760926246643],1
002049,20190822,[0.6286078095436096],0
002049,20190830,[0.5448290705680847],1
002049,20190902,[0.651862621307373],1
002049,20190926,[0.5084863305091858],0
002049,20191106,[0.5883044600486755],0
002049,20200317,[0.47682732343673706],1
002049,20200319,[0.5882367491722107],1
002049,20200415,[0.5827369093894958],0
002049,20200416,[0.5350604057312012],1
002049,20200420,[0.4827445149421692],1
002049,20200430,[0.4817282557487488],1
002050,20190819,[0.4804221987724304],1
002120,20181101,[0.6229167580604553],1
002120,20181129,[0.4827442765235901],0
002120,20181214,[0.5445904731750488],0
002120,20181219,[0.5128394961357117],1
002120,20190227,[0.5440475344657898],1
002120,20190401,[0.5269755125045776],1
002120,20190614,[0.5424551963806152],0
002120,20190710,[0.5840480327606201],1
002120,20190717,[0.5264219641685486],1
002120,20190719,[0.5148380398750305],1
002120,20190813,[0.6227547526359558],1
002120,20190827,[0.6303943395614624],1
002120,20190828,[0.5267659425735474],1
002120,20190830,[0.6026387214660645],0
002120,20190923,[0.5275595188140869],0
002120,20190930,[0.48747336864471436],1
002120,20191008,[0.4865545630455017],0
002120,20191028,[0.5418107509613037],1
002120,20200312,[0.631462812423706],0
002120,20200326,[0.6908791661262512],0
002120,20200331,[0.5804318785667419],1
002120,20200413,[0.5892248153686523],0
002120,20200414,[0.6320365071296692],1
002129,20181220,[0.5849305391311646],1
002129,20190110,[0.6008647680282593],1
002129,20190130,[0.5994746685028076],1
002129,20190201,[0.5811255574226379],1
002129,20190411,[0.6316293478012085],0
002129,20190423,[0.4882397949695587],0
002129,20190506,[0.5766263008117676],0
002129,20190510,[0.6820738315582275],1
002129,20190513,[0.6219587326049805],0
002129,20190531,[0.631999135017395],1
002129,20190603,[0.5749154686927795],0
002129,20190614,[0.5811099410057068],0
002129,20190617,[0.4820628762245178],0
002129,20190621,[0.5764946937561035],1
002129,20190628,[0.5787153244018555],0
002129,20190701,[0.5177152156829834],1
002129,20190708,[0.5300427079200745],0
002129,20190712,[0.5865971446037292],1
002129,20190715,[0.6406406760215759],1
002129,20190725,[0.6120034456253052],1
002129,20190816,[0.4729633331298828],0
002129,20190821,[0.6098233461380005],1
002129,20190823,[0.5848664045333862],0
002129,20190830,[0.47952163219451904],0
002129,20190912,[0.5130805373191833],1
002129,20190917,[0.5429681539535522],0
002129,20190918,[0.5538622736930847],1
002129,20191008,[0.6099612712860107],1
002129,20191015,[0.615507185459137],0
002129,20191016,[0.5385184288024902],0
002129,20191017,[0.6016124486923218],0
002129,20200317,[0.5486325025558472],1
002129,20200325,[0.5146611928939819],1
002129,20200407,[0.5430324077606201],1
002129,20200415,[0.5827069878578186],1
002142,20181102,[0.5740667581558228],1
002142,20181105,[0.6565478444099426],0
002142,20181109,[0.5800515413284302],0
002142,20181210,[0.4388357102870941],0
002142,20190225,[0.47672542929649353],1
002142,20190226,[0.473142147064209],0
002142,20190227,[0.4768643081188202],1
002142,20190308,[0.47967058420181274],0
002142,20190320,[0.476789653301239],1
002142,20190326,[0.4732588529586792],0
002142,20190329,[0.5060263276100159],1
002142,20190401,[0.5886551141738892],1
002142,20190408,[0.47285136580467224],1
002142,20190409,[0.5704852342605591],0
002142,20190422,[0.6005269885063171],0
002142,20190426,[0.593089759349823],0
002142,20190429,[0.5518270134925842],1
002142,20190506,[0.4213734567165375],0
002142,20190507,[0.5390635132789612],1
002142,20190528,[0.47292500734329224],1
002142,20190620,[0.5888408422470093],1
002142,20190701,[0.581664502620697],1
002142,20190704,[0.5311119556427002],0
002142,20190710,[0.5784103274345398],0
002142,20190712,[0.6118505001068115],1
002142,20190719,[0.615136444568634],1
002142,20190805,[0.5294247269630432],0
002142,20190812,[0.5112821459770203],1
002142,20190823,[0.4229395091533661],1
002142,20190826,[0.5029791593551636],0
002142,20190830,[0.5761429667472839],1
002142,20190905,[0.5669177174568176],1
002142,20190930,[0.5676910281181335],0
002142,20191008,[0.46934184432029724],1
002142,20191021,[0.6119881272315979],1
002142,20200316,[0.5803324580192566],0
002142,20200319,[0.6004433631896973],0
002142,20200320,[0.33332282304763794],1
002142,20200323,[0.6005508303642273],0
002142,20200325,[0.5659517049789429],1
002142,20200330,[0.6349819302558899],0
002142,20200403,[0.4727989137172699],0
002142,20200407,[0.47323229908943176],1
002142,20200408,[0.47293975949287415],0
002142,20200420,[0.5541343092918396],1
002142,20200427,[0.5113623738288879],1
002142,20200429,[0.5079116225242615],1
002146,20181120,[0.5844585299491882],0
002146,20190704,[0.6415095925331116],1
002146,20190805,[0.6421467661857605],0
002146,20190813,[0.601305365562439],0
002146,20190923,[0.4694463014602661],0
002146,20191008,[0.6096805930137634],1
002146,20191018,[0.5961850881576538],0
002146,20200312,[0.5368854403495789],0
002146,20200319,[0.5046573281288147],0
002146,20200323,[0.5141198039054871],0
002146,20200403,[0.47262367606163025],1
002146,20200408,[0.5027655959129333],0
002146,20200414,[0.5961213707923889],1
002153,20181102,[0.592687726020813],1
002153,20181112,[0.5945622324943542],1
002153,20181129,[0.5856007933616638],0
002153,20181206,[0.5893641710281372],0
002153,20181214,[0.5906716585159302],0
002153,20190104,[0.59452223777771],1
002153,20190227,[0.5400339365005493],0
002153,20190305,[0.5447578430175781],1
002153,20190404,[0.542404055595398],0
002153,20190522,[0.6179700493812561],1
002153,20190708,[0.5927324295043945],0
002153,20190715,[0.5949058532714844],1
002153,20190813,[0.5120240449905396],0
002153,20190829,[0.47985127568244934],1
002153,20190902,[0.5905975699424744],1
002153,20190906,[0.5946143865585327],1
002153,20190909,[0.5909955501556396],1
002153,20190925,[0.5926626920700073],0
002153,20191008,[0.5404450297355652],0
002153,20200413,[0.5753190517425537],0
002153,20200422,[0.5246274471282959],1
002157,20190220,[0.5882289409637451],1
002157,20190305,[0.6076668500900269],1
002157,20190320,[0.4903607964515686],0
002157,20190329,[0.5878942608833313],1
002157,20190401,[0.4816296100616455],1
002157,20190408,[0.5878034830093384],1
002157,20190424,[0.4907549023628235],1
002157,20190430,[0.549974262714386],1
002157,20190507,[0.48159730434417725],0
002157,20190509,[0.5880908966064453],1
002157,20190510,[0.5877411961555481],1
002157,20190523,[0.49084317684173584],0
002157,20190530,[0.5807608962059021],1
002157,20190603,[0.4903242290019989],0
002157,20190604,[0.460468053817749],0
002157,20190605,[0.49030670523643494],0
002157,20190606,[0.4903470575809479],0
002157,20190610,[0.49031782150268555],1
002157,20190611,[0.6197397112846375],1
002157,20190618,[0.645543098449707],1
002157,20190619,[0.7505884170532227],0
002157,20190625,[0.5907571911811829],0
002157,20190701,[0.5908305048942566],1
002157,20190703,[0.5347373485565186],0
002157,20190708,[0.588129997253418],1
002157,20190710,[0.5166029930114746],0
002157,20190722,[0.5299795866012573],0
002157,20190801,[0.4748970568180084],1
002157,20190805,[0.46709921956062317],1
002157,20190809,[0.5863385796546936],0
002157,20190819,[0.48950254917144775],0
002157,20190822,[0.44759830832481384],1
002157,20190827,[0.5863221883773804],1
002157,20190828,[0.5862312912940979],1
002157,20190904,[0.5293517112731934],0
002157,20190906,[0.5083205699920654],0
002157,20190911,[0.4894242584705353],0
002157,20190923,[0.48942306637763977],0
002157,20190926,[0.48191940784454346],0
002157,20191008,[0.5814708471298218],1
002157,20191014,[0.6315181255340576],0
002157,20191015,[0.6285983324050903],0
002157,20191021,[0.5861670970916748],1
002157,20191025,[0.6167441606521606],1
002157,20191106,[0.5962212681770325],0
002157,20191111,[0.5885270237922668],0
002157,20200312,[0.4157803952693939],0
002157,20200318,[0.5885751843452454],1
002157,20200325,[0.5858907699584961],1
002157,20200403,[0.5356541872024536],1
002157,20200407,[0.632520318031311],1
002157,20200413,[0.6183927059173584],0
002179,20190311,[0.5135071873664856],1
002179,20190917,[0.4658832550048828],0
002179,20191008,[0.6882752776145935],0
002179,20200323,[0.46559572219848633],0
002179,20200407,[0.7280471920967102],1
002179,20200430,[0.5710937976837158],1
002202,20190129,[0.5856919884681702],0
002202,20190417,[0.5919898152351379],1
002202,20190827,[0.480611115694046],1
002202,20190917,[0.47393518686294556],0
002202,20191008,[0.534012496471405],1
002202,20191018,[0.6396831274032593],0
002202,20200316,[0.5028135776519775],0
002202,20200323,[0.46963948011398315],0
002202,20200407,[0.6418597102165222],1
002230,20181112,[0.6190135478973389],1
002230,20181115,[0.6078012585639954],1
002230,20181129,[0.6866138577461243],0
002230,20181203,[0.47226765751838684],1
002230,20190125,[0.6819284558296204],0
002230,20190128,[0.6450066566467285],1
002230,20190228,[0.6150592565536499],0
002230,20190304,[0.6539776921272278],1
002230,20190319,[0.6682291030883789],1
002230,20190424,[0.4733636677265167],1
002230,20190506,[0.47341305017471313],0
002230,20190513,[0.47341927886009216],0
002230,20190516,[0.6361889243125916],1
002230,20190517,[0.6678990721702576],0
002230,20190521,[0.6495514512062073],1
002230,20190523,[0.47210097312927246],0
002230,20190527,[0.6492789387702942],1
002230,20190606,[0.5456425547599792],0
002230,20190611,[0.5905195474624634],1
002230,20190614,[0.4815415143966675],0
002230,20190618,[0.6643121838569641],1
002230,20190621,[0.7174974679946899],1
002230,20190626,[0.48841679096221924],1
002230,20190701,[0.612148642539978],1
002230,20190708,[0.6609139442443848],0
002230,20190715,[0.7134160399436951],1
002230,20190809,[0.6642704010009766],0
002230,20190812,[0.4778819978237152],1
002230,20190816,[0.6362999081611633],1
002230,20190819,[0.6454204320907593],1
002230,20190909,[0.6490956544876099],1
002230,20190910,[0.6176568865776062],0
002230,20190911,[0.4919865131378174],0
002230,20190924,[0.6639037728309631],1
002230,20190926,[0.6728185415267944],0
002230,20190930,[0.7122737169265747],0
002230,20191008,[0.699255645275116],0
002230,20191010,[0.5914042592048645],1
002230,20191016,[0.6579457521438599],1
002230,20191114,[0.6301278471946716],1
002230,20191115,[0.4843423068523407],0
002230,20200224,[0.6498942375183105],1
002230,20200302,[0.5049962401390076],1
002230,20200319,[0.7175317406654358],1
002230,20200323,[0.6616705060005188],0
002230,20200324,[0.5040128827095032],1
002230,20200330,[0.6558168530464172],0
002230,20200407,[0.7082269191741943],1
002230,20200409,[0.6597038507461548],1
002236,20181123,[0.5209110379219055],0
002236,20190125,[0.5939275622367859],1
002236,20190128,[0.5969071984291077],1
002236,20190311,[0.5999138951301575],1
002236,20190411,[0.5970768332481384],0
002236,20190520,[0.5417824983596802],0
002236,20190522,[0.4811265170574188],0
002236,20190523,[0.5290662050247192],0
002236,20190703,[0.655884325504303],0
002236,20190725,[0.48254355788230896],1
002236,20190802,[0.5964598655700684],0
002236,20190812,[0.593826413154602],1
002236,20190820,[0.575832188129425],1
002236,20190927,[0.5969959497451782],1
002236,20190930,[0.6101146936416626],0
002236,20191010,[0.4820425510406494],0
002236,20191011,[0.4850620925426483],0
002236,20191021,[0.6172710657119751],1
002236,20200302,[0.5988024473190308],1
002236,20200413,[0.48795247077941895],0
002241,20181123,[0.4412713944911957],0
002241,20181227,[0.6479191780090332],0
002241,20190305,[0.67631995677948],1
002241,20190313,[0.5909568071365356],0
002241,20190401,[0.6015048623085022],1
002241,20190411,[0.603801429271698],0
002241,20190506,[0.5434268712997437],0
002241,20190517,[0.6828959584236145],0
002241,20190521,[0.6481673121452332],1
002241,20190606,[0.673304557800293],0
002241,20190617,[0.7379274964332581],0
002241,20190618,[0.6770360469818115],0
002241,20190619,[0.6442492008209229],1
002241,20190627,[0.6791027188301086],1
002241,20190628,[0.6798039078712463],1
002241,20190701,[0.6829447150230408],1
002241,20190716,[0.6828479766845703],1
002241,20190819,[0.7373172044754028],1
002241,20190821,[0.6307415962219238],1
002241,20190830,[0.48942792415618896],0
002241,20190902,[0.4821171164512634],1
002241,20190909,[0.5183286070823669],1
002241,20190911,[0.5082921981811523],0
002241,20190925,[0.6810787320137024],0
002241,20190926,[0.4898513853549957],0
002241,20190927,[0.6487329006195068],1
002241,20191008,[0.6837939023971558],0
002241,20191015,[0.6139925718307495],0
002241,20200220,[0.48218610882759094],1
002241,20200312,[0.698502242565155],0
002241,20200313,[0.6868406534194946],0
002241,20200316,[0.4894983768463135],0
002241,20200318,[0.48986196517944336],0
002241,20200323,[0.48952823877334595],0
002241,20200325,[0.6007750034332275],1
002241,20200413,[0.5072608590126038],0
002252,20181219,[0.4901954233646393],0
002252,20181221,[0.546570360660553],1
002252,20190215,[0.6108933687210083],1
002252,20190527,[0.49020424485206604],1
002252,20190617,[0.48969894647598267],0
002252,20191015,[0.4901936650276184],1
002271,20190620,[0.4889869689941406],1
002271,20190701,[0.4889499545097351],1
002271,20190708,[0.583988606929779],0
002271,20190809,[0.7031662464141846],0
002271,20191008,[0.5838210582733154],1
002271,20200331,[0.5842953324317932],1
002304,20181101,[0.6419703960418701],1
002304,20181105,[0.6423003077507019],0
002304,20181113,[0.4896010458469391],1
002304,20181203,[0.4890708327293396],1
002304,20181213,[0.6347169876098633],1
002304,20190318,[0.5210055708885193],1
002304,20190429,[0.48910224437713623],1
002304,20190430,[0.48910224437713623],0
002304,20190524,[0.591044545173645],1
002304,20190819,[0.6314034461975098],1
002304,20190902,[0.5881174206733704],0
002304,20190911,[0.5263426303863525],0
002304,20200407,[0.4890868365764618],1
002304,20200429,[0.5255746245384216],1
002311,20191021,[0.5250259637832642],1
002311,20200410,[0.5887709259986877],1
002352,20181203,[0.5447794795036316],1
002352,20190201,[0.6731183528900146],1
002352,20190308,[0.48776280879974365],0
002352,20190424,[0.6692437529563904],1
002352,20190506,[0.6531014442443848],0
002352,20190530,[0.6479751467704773],0
002352,20190604,[0.6563198566436768],0
002352,20190610,[0.5391387939453125],1
002352,20190619,[0.6549708843231201],1
002352,20190626,[0.5803992748260498],1
002352,20190725,[0.5790215134620667],1
002352,20190805,[0.4741998314857483],0
002352,20190819,[0.48807188868522644],1
002352,20190820,[0.6954164505004883],1
002352,20190828,[0.6628826260566711],1
002352,20190902,[0.48899611830711365],0
002352,20191008,[0.4731917679309845],0
002352,20191021,[0.40966102480888367],1
002352,20191104,[0.5387893915176392],1
002352,20200311,[0.5496885180473328],0
002352,20200312,[0.5812265276908875],0
002352,20200316,[0.4703090190887451],0
