stock,influence_jyr_date,feature,label
000671,20191011,[0.4434739053249359],1
000671,20191014,[0.5360456705093384],1
000671,20191015,[0.5432906746864319],1
000671,20191017,[0.5873119235038757],0
000671,20191018,[0.5510663390159607],0
000671,20191021,[0.5864458084106445],1
000671,20191028,[0.5490422248840332],0
000671,20191111,[0.49315503239631653],0
000671,20191118,[0.5292686820030212],1
000671,20191202,[0.5329300761222839],1
000671,20200218,[0.49321821331977844],0
000671,20200220,[0.6778049468994141],1
000671,20200316,[0.4789075255393982],0
000671,20200317,[0.5883249640464783],1
000671,20200319,[0.5313840508460999],0
000671,20200320,[0.5972567796707153],1
000671,20200323,[0.5322232246398926],0
000671,20200324,[0.5316916108131409],1
000671,20200403,[0.5321927666664124],0
000671,20200409,[0.5322673320770264],0
000671,20200413,[0.5253662467002869],1
000671,20200416,[0.5899890065193176],0
000671,20200417,[0.5898414850234985],1
000671,20200421,[0.4355999231338501],0
000671,20200422,[0.48976269364356995],1
000671,20200423,[0.489574134349823],0
000671,20200424,[0.517511785030365],0
000671,20200427,[0.5898826718330383],1
000703,20181115,[0.4822726845741272],1
000703,20181119,[0.5765691995620728],1
000703,20181121,[0.5987539291381836],0
000703,20181123,[0.5831109881401062],0
000703,20181130,[0.570158064365387],1
000703,20181206,[0.6664894819259644],0
000703,20181211,[0.5769750475883484],1
000703,20181212,[0.5736810564994812],1
000703,20181213,[0.5824813842773438],1
000703,20181217,[0.5859746336936951],0
000703,20181218,[0.5823865532875061],1
000703,20181220,[0.6006804704666138],1
000703,20181224,[0.577111005783081],0
000703,20181225,[0.576689600944519],0
000703,20181227,[0.5827393531799316],1
000703,20190115,[0.5789651870727539],1
000703,20190121,[0.5975906848907471],1
000703,20190125,[0.48305225372314453],0
000703,20190128,[0.5628113746643066],1
000703,20190131,[0.5843417644500732],1
000703,20190211,[0.519135594367981],1
000703,20190218,[0.4795230031013489],1
000703,20190220,[0.48531249165534973],0
000703,20190221,[0.4802985191345215],0
000703,20190222,[0.48306578397750854],1
000703,20190228,[0.5960967540740967],1
000703,20190304,[0.573136568069458],1
000703,20190311,[0.5069373846054077],1
000703,20190319,[0.48045527935028076],0
000703,20190325,[0.5732459425926208],1
000703,20190329,[0.5736287832260132],1
000703,20190408,[0.5758363008499146],1
000703,20190410,[0.5074871778488159],1
000703,20190419,[0.614098846912384],0
000703,20190430,[0.5772825479507446],1
000703,20190506,[0.5757743716239929],0
000703,20190514,[0.5880858302116394],0
000703,20190522,[0.5603788495063782],0
000703,20190523,[0.5733012557029724],0
000703,20190606,[0.5666759014129639],0
000703,20190611,[0.576097309589386],1
000703,20190618,[0.533870279788971],1
000703,20190619,[0.5999282598495483],1
000703,20190628,[0.6076968908309937],1
000703,20190701,[0.5146319270133972],1
000703,20190702,[0.5761975049972534],1
000703,20190708,[0.6488255262374878],0
000703,20190709,[0.5033707022666931],0
000703,20190715,[0.6007581949234009],0
000703,20190722,[0.5765048861503601],0
000703,20190725,[0.4824908673763275],0
000703,20190729,[0.42899152636528015],0
000703,20190730,[0.4424212872982025],1
000703,20190801,[0.5176469087600708],1
000703,20190809,[0.7172763347625732],1
000703,20190814,[0.47952574491500854],1
000703,20190820,[0.535244882106781],0
000703,20190823,[0.6933324337005615],0
000703,20190826,[0.5740042328834534],0
000703,20190902,[0.5769428014755249],1
000703,20190903,[0.48249104619026184],1
000703,20190906,[0.45688390731811523],1
000703,20190909,[0.6965264081954956],1
000703,20190917,[0.4824967384338379],0
000703,20190918,[0.4770956039428711],0
000703,20190920,[0.4824918806552887],0
000703,20190923,[0.6032542586326599],0
000703,20190924,[0.5858079791069031],0
000703,20190927,[0.6093038320541382],1
000703,20191008,[0.48242834210395813],0
000703,20191010,[0.5458967089653015],1
000703,20191016,[0.5173250436782837],1
000703,20191018,[0.4202961325645447],0
000703,20191021,[0.4235595464706421],0
000703,20191022,[0.5853185057640076],1
000703,20191025,[0.5737321376800537],1
000703,20191114,[0.48296353220939636],0
000703,20200224,[0.692786455154419],0
000703,20200312,[0.6394790410995483],0
000703,20200313,[0.49068549275398254],0
000703,20200316,[0.480627179145813],0
000703,20200318,[0.5971994400024414],0
000703,20200319,[0.46141156554222107],0
000703,20200324,[0.5573180913925171],0
000703,20200325,[0.5469104051589966],1
000703,20200326,[0.524553120136261],0
000703,20200330,[0.5710598826408386],1
000703,20200407,[0.4914170503616333],1
000703,20200408,[0.5987684726715088],0
000703,20200415,[0.4814772307872772],0
000703,20200417,[0.5860072374343872],1
000703,20200420,[0.4622751474380493],1
000703,20200421,[0.5703716278076172],0
000703,20200423,[0.4821873605251312],1
000703,20200424,[0.5961772799491882],0
000708,20190516,[0.4837779402732849],1
000708,20190530,[0.4590442478656769],0
000708,20190531,[0.48786813020706177],0
000708,20190605,[0.4870701730251312],1
000708,20190624,[0.6040747165679932],1
000708,20190704,[0.5811781883239746],0
000708,20190715,[0.5852126479148865],0
000708,20190729,[0.6950249075889587],0
000708,20190805,[0.5349859595298767],0
000708,20190816,[0.4878472089767456],0
000708,20190819,[0.4879045784473419],1
000708,20190820,[0.6957629919052124],1
000708,20190823,[0.5846850872039795],0
000708,20190916,[0.4878280758857727],1
000708,20191011,[0.4050399959087372],1
000708,20191023,[0.6178820133209229],1
000708,20200408,[0.5831906795501709],1
000723,20181106,[0.5879570841789246],1
000723,20181112,[0.6444476842880249],1
000723,20181120,[0.6020521521568298],0
000723,20181204,[0.583361029624939],1
000723,20181220,[0.6243072748184204],1
000723,20181224,[0.6077207326889038],1
000723,20190109,[0.5412959456443787],1
000723,20190115,[0.6029247045516968],0
000723,20190116,[0.6600123643875122],1
000723,20190125,[0.5780759453773499],0
000723,20190315,[0.5892348885536194],1
000723,20190326,[0.6589425206184387],1
000723,20190410,[0.6599956750869751],1
000723,20190510,[0.5387606024742126],1
000723,20190523,[0.5899237394332886],0
000723,20190529,[0.6505602598190308],0
000723,20190603,[0.4620319604873657],0
000723,20190621,[0.5312144160270691],1
000723,20190626,[0.6219170689582825],0
000723,20190701,[0.6095682382583618],1
000723,20190702,[0.4613688886165619],0
000723,20190704,[0.4613806903362274],0
000723,20190709,[0.6299402713775635],1
000723,20190710,[0.5315512418746948],0
000723,20190711,[0.5900294780731201],0
000723,20190715,[0.6622503399848938],1
000723,20190717,[0.6535515189170837],0
000723,20190724,[0.5876460671424866],1
000723,20190730,[0.5395812392234802],1
000723,20190802,[0.610805094242096],0
000723,20190806,[0.6080646514892578],0
000723,20190809,[0.6080084443092346],0
000723,20190812,[0.6538691520690918],1
000723,20190814,[0.5999305248260498],1
000723,20190819,[0.6616289615631104],1
000723,20190820,[0.6584932208061218],1
000723,20190822,[0.5861987471580505],1
000723,20190823,[0.5878368020057678],1
000723,20190902,[0.621540904045105],1
000723,20190903,[0.4843023419380188],1
000723,20190906,[0.5897365808486938],0
000723,20190912,[0.40972161293029785],0
000723,20190918,[0.4841625988483429],0
000723,20190924,[0.5337755084037781],0
000723,20191010,[0.6074041724205017],0
000723,20191011,[0.6028722524642944],1
000723,20191014,[0.5872589945793152],1
000723,20191017,[0.6119096279144287],1
000723,20191028,[0.5879499912261963],1
000723,20200218,[0.6000677943229675],1
000723,20200311,[0.5144209861755371],0
000723,20200319,[0.4631233513355255],1
000723,20200330,[0.6137508749961853],0
000723,20200402,[0.6377814412117004],1
000723,20200409,[0.6214933395385742],1
000723,20200421,[0.6023409366607666],0
000723,20200427,[0.548836350440979],0
000725,20181101,[0.5798920392990112],1
000725,20181102,[0.5818802714347839],1
000725,20181105,[0.5747789740562439],0
000725,20181106,[0.5812747478485107],1
000725,20181107,[0.5960912704467773],0
000725,20181109,[0.48036453127861023],0
000725,20181112,[0.5996546745300293],1
000725,20181113,[0.5808470249176025],1
000725,20181114,[0.5380754470825195],0
000725,20181116,[0.5373252630233765],1
000725,20181120,[0.3995842933654785],0
000725,20181121,[0.3657384514808655],1
000725,20181122,[0.48677492141723633],0
000725,20181126,[0.44315922260284424],1
000725,20181127,[0.48644569516181946],1
000725,20181128,[0.60377436876297],1
000725,20181130,[0.6012164354324341],1
000725,20181203,[0.5375709533691406],1
000725,20181206,[0.581062376499176],0
000725,20181207,[0.4988832175731659],1
000725,20181210,[0.5784425735473633],0
000725,20181211,[0.4867623746395111],1
000725,20181217,[0.5814462900161743],0
000725,20181218,[0.5809459686279297],0
000725,20181221,[0.5788028240203857],0
000725,20181224,[0.477549284696579],1
000725,20181225,[0.4706586003303528],0
000725,20181226,[0.5025425553321838],1
000725,20181227,[0.47945132851600647],1
000725,20181228,[0.48679879307746887],1
000725,20190102,[0.5395448803901672],0
000725,20190104,[0.7667035460472107],1
000725,20190111,[0.4867986738681793],1
000725,20190116,[0.5809963941574097],0
000725,20190121,[0.5808988809585571],1
000725,20190123,[0.5788592100143433],0
000725,20190128,[0.5765091776847839],1
000725,20190130,[0.5820918679237366],0
000725,20190131,[0.5399171710014343],0
000725,20190211,[0.5814076662063599],1
000725,20190212,[0.5841271281242371],1
000725,20190213,[0.45005643367767334],1
000725,20190214,[0.6426523923873901],1
000725,20190215,[0.35379862785339355],1
000725,20190218,[0.48038923740386963],1
000725,20190219,[0.57706618309021],0
000725,20190220,[0.484578400850296],1
000725,20190221,[0.5367861986160278],0
000725,20190225,[0.475196897983551],1
000725,20190226,[0.5952481627464294],1
000725,20190227,[0.6132572889328003],0
000725,20190228,[0.4722917377948761],0
000725,20190301,[0.5432134866714478],1
000725,20190304,[0.7068895697593689],1
000725,20190306,[0.41452428698539734],0
000725,20190308,[0.48457372188568115],0
000725,20190311,[0.48442938923835754],1
000725,20190313,[0.5409372448921204],0
000725,20190314,[0.6541887521743774],0
000725,20190318,[0.47611698508262634],1
000725,20190320,[0.4758158326148987],0
000725,20190322,[0.5816393494606018],1
000725,20190328,[0.5064054727554321],1
000725,20190401,[0.5787575244903564],1
000725,20190402,[0.4845695495605469],0
000725,20190408,[0.47544196248054504],0
000725,20190409,[0.5560594797134399],1
000725,20190410,[0.46211519837379456],1
000725,20190411,[0.4700871706008911],0
000725,20190412,[0.476139098405838],0
000725,20190415,[0.47660768032073975],1
000725,20190416,[0.5789785385131836],1
000725,20190417,[0.5914500951766968],1
000725,20190418,[0.4816407859325409],0
000725,20190422,[0.4855261743068695],1
000725,20190423,[0.48148396611213684],0
000725,20190506,[0.6085249185562134],0
000725,20190509,[0.48542627692222595],0
000725,20190510,[0.48272761702537537],1
000725,20190513,[0.5920737981796265],0
000725,20190516,[0.516132652759552],1
000725,20190520,[0.5155022740364075],1
000725,20190521,[0.4823865294456482],1
000725,20190524,[0.5403302311897278],0
000725,20190529,[0.6273150444030762],0
000725,20190531,[0.5806551575660706],0
000725,20190603,[0.6375751495361328],1
000725,20190604,[0.5400038957595825],0
000725,20190611,[0.4853888154029846],1
000725,20190612,[0.6142972111701965],0
000725,20190618,[0.6047239899635315],0
000725,20190619,[0.6005613803863525],1
000725,20190621,[0.5773786902427673],1
000725,20190626,[0.4822506606578827],1
000725,20190702,[0.5769752860069275],0
000725,20190708,[0.5333720445632935],0
000725,20190709,[0.4855903387069702],1
000725,20190710,[0.43818747997283936],1
000725,20190711,[0.481387734413147],0
000725,20190712,[0.5851133465766907],1
000725,20190715,[0.5833073854446411],1
000725,20190716,[0.5377463102340698],1
000725,20190717,[0.5401978492736816],1
000725,20190718,[0.4875437319278717],0
000725,20190722,[0.5963385105133057],0
000725,20190723,[0.5966514945030212],0
000725,20190725,[0.5238689184188843],1
000725,20190729,[0.5350034236907959],1
000725,20190730,[0.5770369172096252],0
000725,20190802,[0.5972358584403992],0
000725,20190806,[0.522290050983429],0
000725,20190809,[0.5373790860176086],0
000725,20190812,[0.5320955514907837],1
000725,20190814,[0.6092044711112976],1
000725,20190816,[0.5928964018821716],0
000725,20190819,[0.5280922651290894],1
000725,20190820,[0.6092026829719543],0
000725,20190821,[0.4780392050743103],0
000725,20190822,[0.6109942197799683],1
000725,20190823,[0.5087111592292786],0
000725,20190827,[0.4828343391418457],0
000725,20190828,[0.6862281560897827],0
000725,20190829,[0.48651355504989624],0
000725,20190830,[0.4803544878959656],0
000725,20190902,[0.5786399841308594],1
000725,20190903,[0.43367451429367065],1
000725,20190909,[0.6014075875282288],1
000725,20190916,[0.4395241141319275],1
000725,20190917,[0.46493828296661377],0
000725,20190919,[0.5818832516670227],1
000725,20190920,[0.5792140960693359],0
000725,20190923,[0.3719368577003479],0
000725,20190925,[0.5420126914978027],0
000725,20190926,[0.48651596903800964],0
000725,20191008,[0.6149980425834656],1
000725,20191010,[0.48278123140335083],1
000725,20191015,[0.4803061783313751],0
000725,20191016,[0.4794842302799225],0
000725,20191018,[0.5059878826141357],0
000725,20191021,[0.5904638767242432],0
000725,20191022,[0.6094305515289307],1
000725,20191118,[0.5980865359306335],1
000725,20200303,[0.5749121904373169],1
000725,20200309,[0.483512282371521],0
000725,20200313,[0.519369900226593],0
000725,20200316,[0.6541848182678223],0
000725,20200317,[0.6242053508758545],1
000725,20200318,[0.6032925248146057],0
000725,20200319,[0.6371185183525085],1
000725,20200320,[0.6097474098205566],1
000725,20200323,[0.4689045548439026],0
000725,20200324,[0.4701085388660431],1
000725,20200325,[0.469881534576416],1
000725,20200326,[0.47607845067977905],0
000725,20200327,[0.4828377664089203],1
000725,20200330,[0.47508326172828674],0
000725,20200331,[0.5993050336837769],0
000725,20200403,[0.4785221815109253],0
000725,20200407,[0.3863219916820526],1
000725,20200409,[0.5372093915939331],0
000725,20200413,[0.4747229814529419],0
000725,20200415,[0.5331399440765381],1
000725,20200416,[0.4780295491218567],0
000725,20200417,[0.584557831287384],1
000725,20200421,[0.5755298137664795],0
000725,20200422,[0.4661174416542053],1
000725,20200427,[0.6056197881698608],0
000725,20200428,[0.5142130851745605],0
000725,20200429,[0.5305997729301453],1
000728,20181101,[0.4728949964046478],0
000728,20181106,[0.5554822683334351],0
000728,20181109,[0.6298558712005615],1
000728,20181206,[0.4748460650444031],0
000728,20181228,[0.5908164381980896],1
000728,20190104,[0.5577710270881653],1
000728,20190124,[0.610184907913208],1
000728,20190125,[0.6307752728462219],0
000728,20190215,[0.47897669672966003],0
000728,20190226,[0.4792730510234833],0
000728,20190320,[0.48071494698524475],1
000728,20190325,[0.5924482345581055],0
000728,20190404,[0.6396929621696472],0
000728,20190416,[0.5368988513946533],1
000728,20190508,[0.5907185673713684],0
000728,20190509,[0.5367280840873718],0
000728,20190513,[0.5906556248664856],0
000728,20190516,[0.5903931856155396],1
000728,20190521,[0.5903738141059875],1
000728,20190528,[0.4769504964351654],0
000728,20190529,[0.5345656275749207],0
000728,20190530,[0.5842561721801758],1
000728,20190603,[0.5942545533180237],1
000728,20190604,[0.5904738306999207],0
000728,20190610,[0.5797098278999329],0
000728,20190611,[0.5369269847869873],1
000728,20190612,[0.5317709445953369],1
000728,20190613,[0.4644101560115814],1
000728,20190617,[0.5368866920471191],0
000728,20190618,[0.5119577050209045],0
000728,20190620,[0.5327635407447815],1
000728,20190627,[0.5815538763999939],1
000728,20190628,[0.4799942374229431],0
000728,20190701,[0.47557497024536133],1
000728,20190702,[0.6547844409942627],1
000728,20190705,[0.5370126962661743],0
000728,20190708,[0.6597038507461548],0
000728,20190710,[0.5456893444061279],1
000728,20190712,[0.5550215244293213],0
000728,20190715,[0.5907286405563354],1
000728,20190716,[0.5164233446121216],0
000728,20190718,[0.6400929093360901],0
000728,20190722,[0.5367027521133423],0
000728,20190723,[0.5902158617973328],1
000728,20190724,[0.5369297862052917],1
000728,20190729,[0.5524408221244812],0
000728,20190801,[0.48081836104393005],0
000728,20190802,[0.48163050413131714],0
000728,20190808,[0.4815078377723694],1
000728,20190809,[0.4808144271373749],0
000728,20190812,[0.5572116374969482],1
000728,20190815,[0.47039052844047546],0
000728,20190819,[0.679729700088501],1
000728,20190820,[0.6213849186897278],0
000728,20190821,[0.45967382192611694],0
000728,20190826,[0.6032440662384033],0
000728,20190827,[0.47730129957199097],1
000728,20190829,[0.5370866656303406],0
000728,20190830,[0.5368245244026184],0
000728,20190904,[0.5367304682731628],1
000728,20190905,[0.5366568565368652],1
000728,20190906,[0.7291401624679565],1
000728,20190909,[0.5609632730484009],1
000728,20190920,[0.5368784070014954],1
000728,20190923,[0.5241708159446716],0
000728,20190924,[0.588047444820404],1
000728,20190927,[0.5914178490638733],1
000728,20190930,[0.48003658652305603],0
000728,20191008,[0.623421311378479],0
000728,20191015,[0.6160193085670471],0
000728,20191016,[0.590979814529419],0
000728,20191017,[0.5923570990562439],0
000728,20191025,[0.5859439373016357],1
000728,20191028,[0.4792889952659607],1
000728,20191106,[0.4688816964626312],0
000728,20191202,[0.4880374073982239],1
000728,20200312,[0.5842661261558533],0
000728,20200317,[0.5842946767807007],1
000728,20200318,[0.4789765477180481],0
000728,20200320,[0.5906275510787964],1
000728,20200323,[0.4830063283443451],0
000728,20200326,[0.5121679306030273],0
000728,20200330,[0.5296360850334167],0
000728,20200331,[0.4812941551208496],0
000728,20200407,[0.511542022228241],1
000728,20200415,[0.4807080030441284],0
000728,20200421,[0.5361696481704712],0
000728,20200423,[0.5835782289505005],0
000728,20200424,[0.514828085899353],0
000728,20200428,[0.4806993007659912],1
000728,20200429,[0.5120981931686401],1
000728,20200430,[0.4977167844772339],1
000768,20181106,[0.5404025912284851],0
000768,20181113,[0.4738020598888397],1
000768,20181129,[0.5372542142868042],0
000768,20181213,[0.49923062324523926],1
000768,20181217,[0.5399643182754517],1
000768,20181220,[0.5374972224235535],0
000768,20190111,[0.5375994443893433],1
000768,20190130,[0.5261855721473694],1
000768,20190314,[0.5990610718727112],0
000768,20190402,[0.5801825523376465],0
000768,20190408,[0.6196070313453674],0
000768,20190409,[0.6189831495285034],1
000768,20190513,[0.48065608739852905],0
000768,20190516,[0.5905270576477051],1
000768,20190520,[0.583056628704071],1
000768,20190529,[0.6495891213417053],0
000768,20190612,[0.5159931182861328],0
000768,20190620,[0.5900281667709351],1
000768,20190703,[0.5873028635978699],1
000768,20190704,[0.5340303182601929],1
000768,20190708,[0.539185643196106],0
000768,20190710,[0.5828171968460083],1
000768,20190715,[0.5001103281974792],1
000768,20190716,[0.5923218727111816],0
000768,20190723,[0.604766309261322],1
000768,20190730,[0.5525480508804321],0
000768,20190801,[0.5405067205429077],0
000768,20190805,[0.5828919410705566],0
000768,20190806,[0.49956896901130676],0
000768,20190807,[0.4990372061729431],0
000768,20190813,[0.5355729460716248],0
000768,20190819,[0.537221372127533],1
000768,20190820,[0.5000162720680237],0
000768,20190822,[0.6693699359893799],1
000768,20190827,[0.6404507160186768],1
000768,20190828,[0.598457396030426],1
000768,20190902,[0.48068758845329285],1
000768,20190905,[0.5270285606384277],1
000768,20190906,[0.5368940830230713],1
000768,20190916,[0.5873529314994812],1
000768,20190919,[0.5901486873626709],1
000768,20190927,[0.5459762811660767],1
000768,20191014,[0.5504478812217712],1
000768,20191021,[0.6110131740570068],1
000768,20191022,[0.5408989191055298],1
000768,20191028,[0.5897570848464966],1
000768,20191106,[0.48067906498908997],1
000768,20191111,[0.5339133739471436],0
000768,20200224,[0.5368982553482056],0
000768,20200312,[0.587045431137085],0
000768,20200320,[0.5415905714035034],1
000768,20200325,[0.5965960621833801],1
000768,20200330,[0.5455369353294373],0
000768,20200407,[0.4811432659626007],1
000768,20200409,[0.5905672311782837],1
000768,20200422,[0.545680820941925],0
000768,20200428,[0.5453125834465027],1
000776,20181101,[0.5082961916923523],1
000776,20181102,[0.5121855139732361],1
000776,20181105,[0.3574848771095276],0
000776,20181106,[0.5249220728874207],1
000776,20181108,[0.511567234992981],0
000776,20181109,[0.47376489639282227],1
000776,20181112,[0.5356863737106323],1
000776,20181113,[0.5902177095413208],1
000776,20181114,[0.6213909387588501],0
000776,20181115,[0.504010021686554],1
000776,20181119,[0.47490760684013367],1
000776,20181120,[0.5041290521621704],0
000776,20181121,[0.5323898792266846],1
000776,20181122,[0.6163970232009888],0
000776,20181123,[0.5391469597816467],0
000776,20181126,[0.5541505217552185],0
000776,20181127,[0.5246029496192932],0
000776,20181128,[0.526045560836792],1
000776,20181129,[0.5711181163787842],0
000776,20181130,[0.5826749205589294],1
000776,20181203,[0.5703116655349731],1
000776,20181204,[0.5533358454704285],1
000776,20181205,[0.5708301067352295],0
000776,20181206,[0.6128364205360413],0
000776,20181207,[0.5862991809844971],1
000776,20181210,[0.620797872543335],0
000776,20181211,[0.5517775416374207],1
000776,20181212,[0.4644975960254669],1
000776,20181213,[0.4741089642047882],1
000776,20181214,[0.5456949472427368],0
000776,20181217,[0.45897674560546875],1
000776,20181218,[0.6096277832984924],0
000776,20181220,[0.5169267058372498],0
000776,20181221,[0.5169515609741211],0
000776,20181224,[0.6173357367515564],0
000776,20181225,[0.5387246608734131],0
000776,20181226,[0.549039900302887],0
000776,20181227,[0.6159326434135437],1
000776,20181228,[0.5863351821899414],1
000776,20190102,[0.5026533603668213],0
000776,20190103,[0.5235533118247986],1
000776,20190104,[0.5712400674819946],1
000776,20190107,[0.5052987337112427],1
000776,20190108,[0.5711382031440735],0
000776,20190109,[0.5225681066513062],1
000776,20190110,[0.518653929233551],0
000776,20190111,[0.5512725114822388],1
000776,20190114,[0.5866268873214722],0
000776,20190115,[0.5029301643371582],1
000776,20190116,[0.5027484893798828],1
000776,20190117,[0.5495070219039917],0
000776,20190118,[0.5975907444953918],1
000776,20190121,[0.5710328221321106],0
000776,20190122,[0.5717182159423828],0
000776,20190123,[0.5545441508293152],1
000776,20190124,[0.6149120926856995],1
000776,20190125,[0.6166361570358276],0
000776,20190128,[0.5028914213180542],0
000776,20190129,[0.617089033126831],0
000776,20190130,[0.5628474354743958],0
000776,20190131,[0.6184711456298828],1
000776,20190201,[0.5828061699867249],1
000776,20190211,[0.6511508822441101],1
000776,20190212,[0.5140112638473511],1
000776,20190213,[0.614366888999939],1
000776,20190214,[0.5097804069519043],1
000776,20190215,[0.476127564907074],0
000776,20190218,[0.528143048286438],1
000776,20190219,[0.5310738682746887],1
000776,20190220,[0.5550587773323059],1
000776,20190221,[0.5846406817436218],1
000776,20190222,[0.5836577415466309],1
000776,20190225,[0.5230855941772461],1
000776,20190226,[0.5110334753990173],0
000776,20190227,[0.6155304312705994],0
000776,20190228,[0.6169260144233704],0
000776,20190304,[0.5031981468200684],1
000776,20190305,[0.5861409902572632],1
000776,20190306,[0.590483546257019],1
000776,20190307,[0.5028331875801086],1
000776,20190308,[0.5945068001747131],0
000776,20190311,[0.513835608959198],1
000776,20190312,[0.6256318092346191],1
000776,20190314,[0.5038726329803467],0
000776,20190318,[0.5033764243125916],1
000776,20190321,[0.558948814868927],1
000776,20190325,[0.5873444080352783],0
000776,20190327,[0.620653510093689],0
000776,20190401,[0.5384275317192078],1
000776,20190402,[0.4673706591129303],0
000776,20190403,[0.5178976058959961],1
000776,20190408,[0.5238112211227417],0
000776,20190411,[0.6165963411331177],0
000776,20190412,[0.6167861819267273],1
000776,20190415,[0.5113334059715271],1
000776,20190416,[0.430451363325119],1
000776,20190417,[0.5257440805435181],1
000776,20190418,[0.6136651039123535],0
000776,20190419,[0.5138148665428162],1
000776,20190422,[0.6206215023994446],0
000776,20190423,[0.47412484884262085],0
000776,20190424,[0.5312175750732422],1
000776,20190425,[0.34056252241134644],0
000776,20190429,[0.5524620413780212],0
000776,20190430,[0.5711497664451599],1
000776,20190506,[0.5150066614151001],0
000776,20190507,[0.5809152722358704],1
000776,20190509,[0.6181653738021851],0
000776,20190510,[0.5442506670951843],1
000776,20190513,[0.534237802028656],0
000776,20190514,[0.49806609749794006],0
000776,20190516,[0.5433569550514221],1
000776,20190520,[0.3447464108467102],0
000776,20190521,[0.5734522342681885],1
000776,20190522,[0.5856460928916931],0
000776,20190523,[0.5646889805793762],0
000776,20190524,[0.5211984515190125],0
000776,20190527,[0.513246476650238],1
000776,20190528,[0.6176915168762207],1
000776,20190529,[0.513278067111969],0
000776,20190530,[0.5031455159187317],0
000776,20190531,[0.5289334654808044],0
000776,20190603,[0.49191781878471375],0
000776,20190604,[0.5855339765548706],0
000776,20190605,[0.638340950012207],1
000776,20190606,[0.5253012776374817],0
000776,20190610,[0.5124759674072266],0
000776,20190611,[0.5069078207015991],1
000776,20190612,[0.57253098487854],0
000776,20190613,[0.5108752250671387],1
000776,20190614,[0.5033764243125916],0
000776,20190617,[0.5852252244949341],1
000776,20190618,[0.5715775489807129],0
000776,20190619,[0.5168806314468384],1
000776,20190620,[0.6022534966468811],1
000776,20190621,[0.5023131370544434],1
000776,20190624,[0.5677671432495117],1
000776,20190625,[0.5257660746574402],0
000776,20190626,[0.5054816007614136],0
000776,20190627,[0.5122103095054626],1
000776,20190628,[0.5093463659286499],0
000776,20190701,[0.5444560647010803],1
000776,20190702,[0.5055761337280273],0
000776,20190703,[0.5863771438598633],0
000776,20190704,[0.503488302230835],1
000776,20190705,[0.5082574486732483],0
000776,20190708,[0.5865843296051025],0
000776,20190709,[0.6108429431915283],1
000776,20190710,[0.5033764243125916],1
000776,20190711,[0.5111682415008545],1
000776,20190712,[0.5776886343955994],1
000776,20190715,[0.49996548891067505],1
000776,20190716,[0.5146343111991882],0
000776,20190717,[0.5016297101974487],0
000776,20190718,[0.5459551215171814],0
000776,20190719,[0.5687673687934875],1
000776,20190722,[0.5558127164840698],0
000776,20190723,[0.5999277234077454],1
000776,20190724,[0.5240146517753601],1
000776,20190725,[0.5862396955490112],1
000776,20190726,[0.5040607452392578],0
000776,20190729,[0.4113357961177826],0
000776,20190730,[0.5063533782958984],1
000776,20190731,[0.5698115229606628],0
000776,20190801,[0.3688005208969116],0
000776,20190802,[0.4863816499710083],0
000776,20190805,[0.5101627111434937],0
000776,20190806,[0.6375485062599182],0
000776,20190807,[0.5144151449203491],0
000776,20190808,[0.5148574113845825],1
000776,20190809,[0.5821505188941956],0
000776,20190812,[0.6014441847801208],1
000776,20190813,[0.6049582958221436],0
000776,20190814,[0.5124027132987976],1
000776,20190815,[0.5534440279006958],0
000776,20190816,[0.5028524994850159],1
000776,20190819,[0.501155436038971],1
000776,20190820,[0.5588538646697998],0
000776,20190821,[0.5441712737083435],0
000776,20190822,[0.5240563154220581],0
000776,20190823,[0.47323352098464966],1
000776,20190826,[0.5829808115959167],0
000776,20190827,[0.49102717638015747],1
000776,20190828,[0.6089211106300354],1
000776,20190829,[0.5121526718139648],0
000776,20190830,[0.5099435448646545],0
000776,20190902,[0.4998610019683838],1
000776,20190903,[0.5966945886611938],1
000776,20190904,[0.46829187870025635],1
000776,20190905,[0.5932154059410095],1
000776,20190906,[0.46287256479263306],1
000776,20190909,[0.5010862946510315],1
000776,20190910,[0.5207772850990295],0
000776,20190911,[0.5329517126083374],1
000776,20190912,[0.6221218705177307],1
000776,20190916,[0.34772878885269165],0
000776,20190917,[0.5300287008285522],0
000776,20190918,[0.5067073106765747],1
000776,20190919,[0.5791821479797363],1
000776,20190920,[0.5030503273010254],0
000776,20190923,[0.49960365891456604],0
000776,20190924,[0.49959495663642883],0
000776,20190925,[0.5548452734947205],0
000776,20190926,[0.5119438767433167],0
000776,20190927,[0.5026674866676331],1
000776,20190930,[0.5063230395317078],0
000776,20191008,[0.513310968875885],0
000776,20191009,[0.5653724074363708],1
000776,20191010,[0.6145290732383728],1
000776,20191011,[0.478788286447525],1
000776,20191014,[0.5138119459152222],1
000776,20191015,[0.5028140544891357],0
000776,20191016,[0.3563968539237976],0
000776,20191017,[0.5489904284477234],0
000776,20191018,[0.5102185010910034],0
000776,20191021,[0.5121788382530212],0
000776,20191022,[0.5041707754135132],1
000776,20191023,[0.5708287954330444],0
000776,20191028,[0.6210243105888367],1
000776,20191104,[0.5220255255699158],1
000776,20191106,[0.6149982810020447],0
000776,20191108,[0.5543082356452942],0
000776,20191111,[0.5408152341842651],0
000776,20191115,[0.5420575737953186],0
